Name,ParentFolder,LastFolder,PathDepth,Type,FullName,Value,AppliedTo
$mv_ACT_Tuggeranong_WMA,$ACT_Net_Take,$ACT_Net_Take,2,Modelled Variable,$ACT_Net_Take.mv_ACT_Tuggeranong_WMA,UMB_ACT_Tuggeranong_SP/Extracted Volume\Extracted Volume,NA
$mv_ACT_Naas_WMA,$ACT_Net_Take,$ACT_Net_Take,2,Modelled Variable,$ACT_Net_Take.mv_ACT_Naas_WMA,UMB_ACT_Naas_SP/Extracted Volume\Extracted Volume,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_ICON.Bendora_water_use,4,Modelled Variable,$Resource_Assessment.ACT_ICON.Bendora_water_use.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_ICON_Bendora_Supply@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_ICON.Bendora_water_use,4,Modelled Variable,$Resource_Assessment.ACT_ICON.Bendora_water_use.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_ICON_Bendora_Supply@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_ICON.Cotter_water_use,4,Modelled Variable,$Resource_Assessment.ACT_ICON.Cotter_water_use.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_ICON_Cotter_Supply@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_ICON.Cotter_water_use,4,Modelled Variable,$Resource_Assessment.ACT_ICON.Cotter_water_use.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_ICON_Cotter_Supply@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_ICON.Googong_water_use,4,Modelled Variable,$Resource_Assessment.ACT_ICON.Googong_water_use.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_ICON_Googong_Supply@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_ICON.Googong_water_use,4,Modelled Variable,$Resource_Assessment.ACT_ICON.Googong_water_use.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_ICON_Googong_Supply@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_ICON.Murrumbidgee_water_use,4,Modelled Variable,$Resource_Assessment.ACT_ICON.Murrumbidgee_water_use.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_ICON_Murrumbidgee_to_Stromlo_Supply@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_ICON.Murrumbidgee_water_use,4,Modelled Variable,$Resource_Assessment.ACT_ICON.Murrumbidgee_water_use.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_ICON_Murrumbidgee_to_Stromlo_Supply@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Central_Molonglo,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Central_Molonglo.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Central_Molonglo_WU@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Central_Molonglo,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Central_Molonglo.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Central_Molonglo_WU@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Cotter,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Cotter.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Cotter_WU@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Cotter,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Cotter.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Cotter_WU@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Lower_Murrumbidgee,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Lower_Murrumbidgee.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Lower_Murrumbidgee_WU@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Lower_Murrumbidgee,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Lower_Murrumbidgee.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Lower_Murrumbidgee_WU@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Upper_Murrumbidgee,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Upper_Murrumbidgee.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Upper_Murrumbidgee_WU@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Upper_Murrumbidgee,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Upper_Murrumbidgee.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Upper_Murrumbidgee_WU@Number of Shares,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Naas,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Naas.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Naas-WU@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Naas,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Naas.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Naas-WU@Order / Use Debit,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Paddys,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Paddys.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Paddys_WU@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Paddys,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Paddys.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Paddys_WU@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Tuggeranong,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Tuggeranong.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Tuggeranong_WU@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Tuggeranong,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Tuggeranong.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Tuggeranong_WU@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Ginninderra,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Ginninderra.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Ginninderra_WU@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Ginninderra,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Ginninderra.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Ginninderra_WU@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Googong,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Googong.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Googong_WU@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Googong,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Googong.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Googong_WU@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Gudgenby,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Gudgenby.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Gudgenby_WU@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Gudgenby,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Gudgenby.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Gudgenby_WU@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Lower_Molonglo,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Lower_Molonglo.mv_2yrDebits,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Lower_Molonglo_WU@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.ACT_UNREG.Lower_Molonglo,4,Modelled Variable,$Resource_Assessment.ACT_UNREG.Lower_Molonglo.mv_Entitlement,ACT_Water_Use/Annual Accounting Recorder\Recorder@Account Hosts@UMB_ACT_Lower_Molonglo_WU@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.41000272_Bredbo,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.41000272_Bredbo.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_41000272_UNREG_Bredbo_WU@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.41000272_Bredbo,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.41000272_Bredbo.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_41000272_UNREG_Bredbo_WU@Number of Shares,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.41000272_Murrumbidgee_2,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.41000272_Murrumbidgee_2.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_41000272_UNREG_Murrumbidgee_2_WU@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.41000272_Murrumbidgee_2,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.41000272_Murrumbidgee_2.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_41000272_UNREG_Murrumbidgee_2_WU@Order / Use Debit,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410008_Murrumbidgee_3,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410008_Murrumbidgee_3.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410008_UNREG_Murrumbidgee_3_WU@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410008_Murrumbidgee_3,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410008_Murrumbidgee_3.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410008_UNREG_Murrumbidgee_3_WU@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410008_Goodradigbee,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410008_Goodradigbee.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410008_UNREG_Goodradigbee_WU@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410008_Goodradigbee,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410008_Goodradigbee.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410008_UNREG_Goodradigbee_WU@Number of Shares,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410033_Murrumbidgee_1,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410033_Murrumbidgee_1.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410033_UNREG_Murrumbidgee_1_WU@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410033_Murrumbidgee_1,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410033_Murrumbidgee_1.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410033_UNREG_Murrumbidgee_1_WU@Order / Use Debit,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410050_Murrumbidgee_2,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410050_Murrumbidgee_2.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410050_UNREG_Murrumbidgee_2_WU@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410050_Murrumbidgee_2,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410050_Murrumbidgee_2.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410050_UNREG_Murrumbidgee_2_WU@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410050_Numeralla_E,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410050_Numeralla_E.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410050_UNREG_NumerallaE_WU@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410050_Numeralla_E,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410050_Numeralla_E.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410050_UNREG_NumerallaE_WU@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410050_Numeralla_W,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410050_Numeralla_W.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410050_UNREG_NumerallaW_WU@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410050_Numeralla_W,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410050_Numeralla_W.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410050_UNREG_NumerallaW_WU@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410176_Yass_Lower,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410176_Yass_Lower.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410176_UNREG_Yass_Lower_WU@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410176_Yass_Lower,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410176_Yass_Lower.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410176_UNREG_Yass_Lower_WU@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410176_Yass_Upper,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410176_Yass_Upper.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410176_UNREG_Yass_Upper_WU@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410176_Yass_Upper,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410176_Yass_Upper.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410176_UNREG_Yass_Upper_WU@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410777_Murrumbidgee_3,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410777_Murrumbidgee_3.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410777_UNREG_Murrumbidgee_3_WU@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410777_Murrumbidgee_3,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410777_Murrumbidgee_3.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410777_UNREG_Murrumbidgee_3_WU@Number of Shares,NA
$mv_2yrDebits,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410770_Queanbeyan,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410770_Queanbeyan.mv_2yrDebits,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410770_UNREG_Queanbeyan_WU@Order / Use Debit,NA
$mv_Entitlement,$Resource_Assessment,$Resource_Assessment.NSW_UNREG.410770_Queanbeyan,4,Modelled Variable,$Resource_Assessment.NSW_UNREG.410770_Queanbeyan.mv_Entitlement,Murrumbidgee_Unregulated/Annual Accounting Recorder\Recorder@Account Hosts@UMB_NSW_410770_UNREG_Queanbeyan_WU@Number of Shares,NA
$mv_Bredbo_referenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Bredbo_referenceGauge,UMB_Bredbo_at_Bredbo_Stn_41000270/Downstream Flow\Downstream Flow,NA
$mv_Murrumbidgee_1_ReferenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Murrumbidgee_1_ReferenceGauge,UMB_Murrumbidgee_R_at_Mittagang_Xing_410033/Downstream Flow\Downstream Flow,NA
$mv_Murrumbidgee_3_ReferenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Murrumbidgee_3_ReferenceGauge,UMB_Murrumbidgee_R_at_Halls_Xing_410777/Downstream Flow\Downstream Flow,NA
$mv_Yass_Upper_ReferenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Yass_Upper_ReferenceGauge,UMB_Yass_R_at_Macks_Reef_Rd_410851/Downstream Flow\Downstream Flow,NA
$mv_Yass_Lower_ReferenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Yass_Lower_ReferenceGauge,UMB_Yass_River_at_Yass_410026/Downstream Flow\Downstream Flow,NA
$mv_Queanbeyan_ReferenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Queanbeyan_ReferenceGauge,UMB_Queanbeyan_R_at_ACT_Border_410770/Downstream Flow\Downstream Flow,NA
$mv_Numeralla_W_ReferenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Numeralla_W_ReferenceGauge,UMB_Cooma_Ck_At_Cooma_no2_410081/Downstream Flow\Downstream Flow,NA
$mv_Numeralla_E_ReferenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Numeralla_E_ReferenceGauge,UMB_Numeralla_R_at_Numeralla_School_410062/Downstream Flow\Downstream Flow,NA
$mv_Murrumbidgee_2_ReferenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Murrumbidgee_2_ReferenceGauge,UMB_Murrumbidgee_R_at_Billilingra_410050/Downstream Flow\Downstream Flow,NA
$mv_Goodradigbee_ReferenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Goodradigbee_ReferenceGauge,UMB_Goodradigbee_R_at_Wee_Jasper_410024/Downstream Flow\Downstream Flow,NA
$mv_Molonglo_ReferenceGauge,$Cease_To_Pump,$Cease_To_Pump.NSW,3,Modelled Variable,$Cease_To_Pump.NSW.mv_Molonglo_ReferenceGauge,UMB_Molongolo_at_Burbong_410705/Downstream Flow\Downstream Flow,NA
$ts_above_Tantangara_rain,$Other_storages,$Other_storages.Tantangara,3,TimeSeriesVariable,$Other_storages.Tantangara.ts_above_Tantangara_rain,SILO_Climate.source_Rain_data_csv.Rain_HW_Inflow_Murrumbidgee_River_above_Tantangara_410535,NA
$mv_above_Tantangara_rain_12_months,$Other_storages,$Other_storages.Tantangara,3,Modelled Variable,$Other_storages.Tantangara.mv_above_Tantangara_rain_12_months,Functions/Functions\Functions@Other_storages@Tantangara@$ts_above_Tantangara_rain,NA
$tv_Evap,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Yass,3,TimeSeriesVariable,$NSW_Towns_Urban_Demand.Yass.tv_Evap,SILO_Climate.source_FAO56_data_csv.FAO56_Ung_Inflow_Kittys_ck_to_Yass_Dam,NA
$tv_Rainfall,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Yass,3,TimeSeriesVariable,$NSW_Towns_Urban_Demand.Yass.tv_Rainfall,SILO_Climate.source_Rain_data_csv.Rain_Ung_Inflow_Kittys_ck_to_Yass_Dam,NA
$pv_MonthlyDeficit,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Yass,3,Pattern Variable,$NSW_Towns_Urban_Demand.Yass.pv_MonthlyDeficit,{4.759235858,NA
$mv_Tantangara_volume,$Other_storages,$Other_storages.Tantangara,3,Modelled Variable,$Other_storages.Tantangara.mv_Tantangara_volume,UMB_Tantangara_Dam/Storage Volume\Storage Volume,NA
$mv_Tantangara_inflows,$Other_storages,$Other_storages.Tantangara,3,Modelled Variable,$Other_storages.Tantangara.mv_Tantangara_inflows,UMB_Tantangara_Dam_SID/Downstream Flow\Downstream Flow,NA
$mv_Tantangara_expected_env_release,$Other_storages,$Other_storages.Tantangara,3,Modelled Variable,$Other_storages.Tantangara.mv_Tantangara_expected_env_release,UMB_Tantangara_release_Murrumbidgee/Rules Based Orders\Rules Based Orders@Orders@Arriving Current Timestep (expected),NA
$pv_MonthlyUsage,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Yass,3,Pattern Variable,$NSW_Towns_Urban_Demand.Yass.pv_MonthlyUsage,{12.3,NA
$mv_Rainfall_7days,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Yass,3,Modelled Variable,$NSW_Towns_Urban_Demand.Yass.mv_Rainfall_7days,Functions/Functions\Functions@NSW_Towns_Urban_Demand@Yass@$tv_Rainfall,NA
$mv_Evap_7days,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Yass,3,Modelled Variable,$NSW_Towns_Urban_Demand.Yass.mv_Evap_7days,Functions/Functions\Functions@NSW_Towns_Urban_Demand@Yass@$tv_Evap,NA
$mv_Goodragigbee_R_at_weir,$Other_storages,$Other_storages.Tantangara,3,Modelled Variable,$Other_storages.Tantangara.mv_Goodragigbee_R_at_weir,UMB_Goodradigbee_R_at_weir_410579/Downstream Flow\Downstream Flow,NA
$pv_Jerrabomberra_monthly_pattern,$Env_flows,$Env_flows.Jerrabomberra,3,Pattern Variable,$Env_flows.Jerrabomberra.pv_Jerrabomberra_monthly_pattern,{0,NA
$pv_MonthlyDeficit,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Cooma,3,Pattern Variable,$NSW_Towns_Urban_Demand.Cooma.pv_MonthlyDeficit,{3.975469376,NA
$pv_MonthlyUsage,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Cooma,3,Pattern Variable,$NSW_Towns_Urban_Demand.Cooma.pv_MonthlyUsage,{10.96,NA
$tv_Evap,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Cooma,3,TimeSeriesVariable,$NSW_Towns_Urban_Demand.Cooma.tv_Evap,SILO_Climate.source_FAO56_data_csv.FAO56_Ung_Inflow_410063_to_Numeralla_R,NA
$pv_Bendora_ACT_Env_release,$ICON_storages,$ICON_storages.Bendora.ACT_Env_Guidelines,4,Pattern Variable,$ICON_storages.Bendora.ACT_Env_Guidelines.pv_Bendora_ACT_Env_release,{23,NA
$tv_Rainfall,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Cooma,3,TimeSeriesVariable,$NSW_Towns_Urban_Demand.Cooma.tv_Rainfall,SILO_Climate.source_Rain_data_csv.Rain_Ung_Inflow_410063_to_Numeralla_R,NA
$mv_Evap_7days,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Cooma,3,Modelled Variable,$NSW_Towns_Urban_Demand.Cooma.mv_Evap_7days,Functions/Functions\Functions@NSW_Towns_Urban_Demand@Cooma@$tv_Evap,NA
$mv_Rainfall_7days,$NSW_Towns_Urban_Demand,$NSW_Towns_Urban_Demand.Cooma,3,Modelled Variable,$NSW_Towns_Urban_Demand.Cooma.mv_Rainfall_7days,Functions/Functions\Functions@NSW_Towns_Urban_Demand@Cooma@$tv_Rainfall,NA
$pv_PMF_release,$ICON_storages,$ICON_storages.Bendora.ACT_Env_Guidelines,4,Pattern Variable,$ICON_storages.Bendora.ACT_Env_Guidelines.pv_PMF_release,{0,NA
$pv_RMF_release,$ICON_storages,$ICON_storages.Bendora.ACT_Env_Guidelines,4,Pattern Variable,$ICON_storages.Bendora.ACT_Env_Guidelines.pv_RMF_release,{150,NA
$mv_DS_Bendora,$ICON_storages,$ICON_storages.Bendora.ACT_Env_Guidelines,4,Modelled Variable,$ICON_storages.Bendora.ACT_Env_Guidelines.mv_DS_Bendora,UMB_Cotter_R_below_Bendora_Dam_410747/Downstream Flow\Downstream Flow,NA
$mv_Bendora_PMF_last_2_months,$ICON_storages,$ICON_storages.Bendora.ACT_Env_Guidelines,4,Modelled Variable,$ICON_storages.Bendora.ACT_Env_Guidelines.mv_Bendora_PMF_last_2_months,Functions/Functions\Functions@ICON_storages@Bendora@ACT_Env_Guidelines@$f_Bendora_PMF_threshold@$f_Bendora_PMF_threshold,NA
